位置,子分類,代號,名稱,download_timestamp,process_timestamp
上游,能源管理服務,,Ameresco,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,能源管理服務,,ConEdison,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,能源管理服務,,E.ON,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,能源管理服務,HON,Honeywell,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,能源管理服務,,Honeywell Building Solutions SES,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,能源管理服務,,國家電網,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,能源管理服務,,"State Grid Energy Conservation Service Co.,ltd",2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,1513,中興電,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,2308,台達電,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,2395,研華,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,2412,中華電,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,3622,洋華,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,4588,玖鼎電力,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,6278,台表科,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,6614,資拓宏宇,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,6869,雲豹能源,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,6873,泓德能源,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,6994,富威電力,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,7740,熙特爾-創,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
上游,系統整合服務,8374,羅昇,2026-08-02 02:53:42 CST,2026-08-02 02:53:42 CST
